HTTrack3.49-2+htsswf+htsjava launched on Mon, 12 Nov 2018 09:07:55 at http://www.jpp.org.in +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar
(winhttrack -qiC1%Ps2u1%s%uN0%I0p7DaK0c8R2H0%kf2A25000000000%f#f -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" -%l "en, *" http://www.jpp.org.in -O1 "C:\My Web Sites\JPP" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

09:33:10	Warning: 	HTML file (7156 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/suppFileMetadata/208/0/25
09:33:11	Warning: 	HTML file (7162 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/suppFileMetadata/212/0/28
09:33:13	Warning: 	HTML file (7301 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/suppFileMetadata/200/0/18
09:33:14	Warning: 	HTML file (7229 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/suppFileMetadata/278/0/36
09:33:15	Warning: 	HTML file (7347 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/suppFileMetadata/206/0/19
09:33:16	Warning: 	HTML file (7238 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/suppFileMetadata/274/0/35
09:33:17	Warning: 	HTML file (7103 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/suppFileMetadata/210/0/26
09:33:19	Warning: 	HTML file (7104 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/suppFileMetadata/210/0/27
09:33:20	Warning: 	HTML file (7206 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/suppFileMetadata/207/0/20
09:33:21	Warning: 	HTML file (7216 bytes) retransferred due to lack of cache: www.jpp.org.in/index.php/jpp/rt/suppFileMetadata/207/0/21
